Ano,Função,Resultado Primário,Subfunção,Empenhado,Pago
2021,23 - Comércio e Serviços,"1 - Primária obrigatória, considerada no cálculo do RP",693 - Comércio Exterior,742.518.461,571.845.030
2021,23 - Comércio e Serviços,"2 - Primária discricionária, considerada no cálculo do RP",122 - Administração Geral,98.384.522,74.153.400
2021,23 - Comércio e Serviços,"2 - Primária discricionária, considerada no cálculo do RP",125 - Normatização e Fiscalização,372.869,72.056
2021,23 - Comércio e Serviços,"2 - Primária discricionária, considerada no cálculo do RP",572 - Desenvolvimento Tecnológico e Engenharia,1.748.000,0
2021,23 - Comércio e Serviços,"2 - Primária discricionária, considerada no cálculo do RP",691 - Promoção Comercial,8.038.439,5.289.486
2021,23 - Comércio e Serviços,"2 - Primária discricionária, considerada no cálculo do RP",693 - Comércio Exterior,52.035.921,37.006.083
2021,23 - Comércio e Serviços,"2 - Primária discricionária, considerada no cálculo do RP",695 - Turismo,95.785.631,9.969.267
2021,23 - Comércio e Serviços,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",691 - Promoção Comercial,1.790.771,150
2021,23 - Comércio e Serviços,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",695 - Turismo,85.801.040,752.777
2021,23 - Comércio e Serviços,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",695 - Turismo,72.700.120,0
2021,24 - Comunicações,0 - Financeira,572 - Desenvolvimento Tecnológico e Engenharia,368.570.420,368.570.420
2021,24 - Comunicações,0 - Financeira,846 - Outros Encargos Especiais,55.132.167,55.132.167
2021,24 - Comunicações,"1 - Primária obrigatória, considerada no cálculo do RP",122 - Administração Geral,796.487.928,732.462.343
2021,24 - Comunicações,"1 - Primária obrigatória, considerada no cálculo do RP",301 - Atenção Básica,22.706.803,20.955.327
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",122 - Administração Geral,212.717.899,134.006.837
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",125 - Normatização e Fiscalização,32.146.003,13.067.524
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",126 - Tecnologia da Informação,66.242.773,66.050.978
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",131 - Comunicação Social,422.174.549,165.027.290
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP","422 - Direitos Individuais, Coletivos e Difusos",10.474.258,7.999.349
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",571 - Desenvolvimento Científico,194.136.715,189.640.715
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",572 - Desenvolvimento Tecnológico e Engenharia,15.868.849,15.394.446
2021,24 - Comunicações,"2 - Primária discricionária, considerada no cálculo do RP",722 - Telecomunicações,477.105.559,338.409.813
2021,24 - Comunicações,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",126 - Tecnologia da Informação,15.638.838,12.936.445
2021,24 - Comunicações,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",126 - Tecnologia da Informação,40.944.584,40.944.584
2021,25 - Energia,0 - Financeira,846 - Outros Encargos Especiais,58.256.396,57.773.401
2021,25 - Energia,"1 - Primária obrigatória, considerada no cálculo do RP",122 - Administração Geral,519.122.117,479.417.725
2021,25 - Energia,"1 - Primária obrigatória, considerada no cálculo do RP",301 - Atenção Básica,25.257.151,23.025.207
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",121 - Planejamento e Orçamento,2.875.582,1.370.195
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",122 - Administração Geral,209.738.942,170.701.349
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",125 - Normatização e Fiscalização,86.234.571,55.450.583
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",128 - Formação de Recursos Humanos,2.456.000,2.009.116
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",130 - Administração de Concessões,8.759.493,5.839.424
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",131 - Comunicação Social,100,100
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",211 - Relações Diplomáticas,36.666,36.666
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",543 - Recuperação de Áreas Degradadas,4.700.000,273.146
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",572 - Desenvolvimento Tecnológico e Engenharia,55.757.374,46.262.393
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",662 - Produção Industrial,774.617.431,734.986.676
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",663 - Mineração,6.668.923,4.675.168
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",665 - Normalização e Qualidade,4.737.222,3.028.774
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",751 - Conservação de Energia,47.853.951,40.423.263
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",752 - Energia Elétrica,31.813.126,22.725.587
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",753 - Combustíveis Minerais,693.678,23.978
2021,25 - Energia,"2 - Primária discricionária, considerada no cálculo do RP",754 - Biocombustíveis,702.146,50.807
2021,26 - Transporte,0 - Financeira,661 - Promoção Industrial,322.752.970,322.752.970
2021,26 - Transporte,0 - Financeira,846 - Outros Encargos Especiais,207.454.660,205.508.793
2021,26 - Transporte,"1 - Primária obrigatória, considerada no cálculo do RP",122 - Administração Geral,1.340.792.921,1.207.206.401
2021,26 - Transporte,"1 - Primária obrigatória, considerada no cálculo do RP",301 - Atenção Básica,90.372.517,78.975.784
2021,26 - Transporte,"1 - Primária obrigatória, considerada no cálculo do RP",784 - Transporte Hidroviário,450.396,0
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",121 - Planejamento e Orçamento,159.732.836,54.277.705
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",122 - Administração Geral,675.955.623,498.511.792
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",125 - Normatização e Fiscalização,85.972.940,62.793.883
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",126 - Tecnologia da Informação,190.810.671,94.820.472
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",127 - Ordenamento Territorial,1.298.857,0
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",128 - Formação de Recursos Humanos,1.000.000,108.601
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",130 - Administração de Concessões,90.126,63.859
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",131 - Comunicação Social,2.003.197,1.266.407
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",211 - Relações Diplomáticas,108.172,108.172
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",452 - Serviços Urbanos,505.253,53.792
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",781 - Transporte Aéreo,137.878.752,67.729.777
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",782 - Transporte Rodoviário,5.955.048.236,3.620.614.950
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",783 - Transporte Ferroviário,445.983.097,184.948.865
2021,26 - Transporte,"2 - Primária discricionária, considerada no cálculo do RP",784 - Transporte Hidroviário,221.841.496,70.596.644
2021,26 - Transporte,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",121 - Planejamento e Orçamento,500,0
2021,26 - Transporte,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",781 - Transporte Aéreo,5.700.000,0
2021,26 - Transporte,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",782 - Transporte Rodoviário,11.885.993,0
2021,26 - Transporte,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",783 - Transporte Ferroviário,100,75.563
2021,26 - Transporte,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",121 - Planejamento e Orçamento,3.360.064,70.867
2021,26 - Transporte,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",781 - Transporte Aéreo,16.566.244,89.899
2021,26 - Transporte,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",782 - Transporte Rodoviário,447.098.566,80.862.743
2021,26 - Transporte,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",783 - Transporte Ferroviário,963.684,361.381
2021,27 - Desporto e Lazer,"2 - Primária discricionária, considerada no cálculo do RP",811 - Desporto de Rendimento,178.101.183,118.928.063
2021,27 - Desporto e Lazer,"2 - Primária discricionária, considerada no cálculo do RP",812 - Desporto Comunitário,73.147.018,18.801.903
2021,27 - Desporto e Lazer,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",811 - Desporto de Rendimento,8.387.472,599.922
2021,27 - Desporto e Lazer,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",812 - Desporto Comunitário,211.381.058,37.031.817
2021,27 - Desporto e Lazer,"7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",812 - Desporto Comunitário,84.384.107,18.870.928
2021,27 - Desporto e Lazer,"9 - Primária discricionária, decorrente de emendas de relator-geral do PLOA, excluídas as de ordem técnica, considerada no cálculo do RP",812 - Desporto Comunitário,316.938.180,19.659.734
2021,28 - Encargos Especiais,0 - Financeira,841 - Refinanciamento da Dívida Interna,1.363.134.252.878,1.363.134.252.878
2021,28 - Encargos Especiais,0 - Financeira,842 - Refinanciamento da Dívida Externa,21.426.304.879,21.426.304.879
2021,28 - Encargos Especiais,0 - Financeira,843 - Serviço da Dívida Interna,551.456.600.265,551.451.710.637
2021,28 - Encargos Especiais,0 - Financeira,844 - Serviço da Dívida Externa,18.235.595.900,18.235.595.900
2021,28 - Encargos Especiais,0 - Financeira,846 - Outros Encargos Especiais,32.296.896.918,22.429.532.534
2021,28 - Encargos Especiais,"1 - Primária obrigatória, considerada no cálculo do RP",122 - Administração Geral,2.382.900.810,2.221.269.880
2021,28 - Encargos Especiais,"1 - Primária obrigatória, considerada no cálculo do RP",301 - Atenção Básica,109.863.521,100.753.826
2021,28 - Encargos Especiais,"1 - Primária obrigatória, considerada no cálculo do RP",845 - Outras Transferências,305.821.687.253,284.290.761.403
2021,28 - Encargos Especiais,"1 - Primária obrigatória, considerada no cálculo do RP",846 - Outros Encargos Especiais,68.175.474.219,66.272.960.808
2021,28 - Encargos Especiais,"1 - Primária obrigatória, considerada no cálculo do RP",847 - Transferências para a Educação Básica,67.738.214.306,63.352.615.531
2021,28 - Encargos Especiais,"2 - Primária discricionária, considerada no cálculo do RP",845 - Outras Transferências,1.378.225.223,1.378.221.293
2021,28 - Encargos Especiais,"2 - Primária discricionária, considerada no cálculo do RP",846 - Outros Encargos Especiais,20.999.970.583,20.125.143.337
2021,28 - Encargos Especiais,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",845 - Outras Transferências,2.038.563.762,2.000.015.592
2021,28 - Encargos Especiais,"6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",846 - Outros Encargos Especiais,4.086.393,4.086.393
2022,01 - Legislativa,0 - Financeira,846 - Outros Encargos Especiais,581.466.882,580.842.379
